Residual_Power,Application_Type,Min_Security_Level,Max_Stack_Usage,Max_ROM,Min_Throughput,Algorithm
92.6241358933277,N,Medium,434.58568086793554,26.048237197086948,153.77190657059805,SPARKLE
90.24398145065896,N,Medium,495.69618146453047,22.79180851505113,127.56244227128684,SPARKLE
91.99389264374322,N,Medium,465.4993006897004,20.976000935518847,122.41625828183228,SPARKLE
93.5728648882552,N,Medium,497.13231006741046,29.104874634384196,169.8669317406109,SPARKLE
92.73143284946768,N,Medium,450.7531432138314,20.26099372125592,139.02152148275653,SPARKLE
99.65266354128342,N,Medium,408.640757128044,25.246797842933823,125.30279170115088,SPARKLE
95.21213454950146,N,Medium,484.00130475312613,23.814887823317967,131.33313861807179,SPARKLE
94.59803650052302,N,Medium,437.2786351187008,25.77987538015852,141.98804324621906,SPARKLE
97.97709227709942,N,Medium,458.39320122581523,24.822354213105257,129.4925235127062,SPARKLE
95.24605421204026,N,Medium,448.7023410298129,21.912831174407977,141.49506575710964,SPARKLE
93.10391450900536,N,Medium,416.5839491698084,27.445190012368784,191.5387191189794,SPARKLE
99.03018742990868,N,Medium,460.7212597358484,22.98245309717108,119.21752094313247,SPARKLE
99.42471428277169,N,Medium,493.6038063638327,26.998402709350906,146.21000335640957,SPARKLE
96.45634536218755,N,Medium,447.0556170218106,27.66705522103447,126.27187872981169,SPARKLE
93.809575391314,N,Medium,499.5431725863258,29.45086582944458,181.11056381506503,SPARKLE
95.9783657123111,N,Medium,466.58039125116215,29.145837150079544,163.3950616447297,SPARKLE
99.47160003063074,N,Medium,456.88334000128526,24.938760498818322,195.91345678611614,SPARKLE
99.98281250781073,N,Medium,411.7261981762626,20.820831092305653,195.94502760533263,SPARKLE
90.9640262105928,N,Medium,458.69235504155614,21.39041458523764,120.01717827899198,SPARKLE
96.62949111575557,N,Medium,473.6666408351428,21.106755295168817,107.19192423168742,SPARKLE
93.25520227782435,N,Medium,480.8834530162014,25.794825856100694,175.81035102025535,SPARKLE
91.13695979103093,N,Medium,497.35792418394095,28.505544210237773,168.511463439445,SPARKLE
94.36191700064127,N,Medium,410.4621997770748,26.42940770512209,138.3938588317751,SPARKLE
98.80078265996589,N,Medium,481.22156321779573,22.8047728159439,168.32617468805117,SPARKLE
94.58582832786874,N,Medium,408.77895954123727,22.75688730743245,134.11810293824425,SPARKLE
98.00316716406022,N,Medium,434.2165151374316,24.83835026227719,194.28678393845297,SPARKLE
91.47923276456437,N,Medium,467.7705889568956,27.870242218088794,190.32821843871986,SPARKLE
91.77461014595374,N,Medium,496.54704319691547,29.810223885578736,180.14136450909405,SPARKLE
99.1065306424076,N,Medium,402.27135673389967,24.221047406063924,133.69381128815473,SPARKLE
92.66701284851739,N,Medium,454.15802196967473,21.330605961570928,163.45473190743056,SPARKLE
96.08193572016533,N,Medium,484.62289662290317,27.194042649310358,112.9088859984415,SPARKLE
90.78546116810284,N,Medium,484.4736639765627,27.74296270750458,132.3008024453885,SPARKLE
92.8159413409635,N,Medium,452.08259749677154,27.11357685960916,186.22053836367888,SPARKLE
94.01989475928838,N,Medium,423.47802117914614,22.53955780796902,159.04390349146374,SPARKLE
95.1943160993211,N,Medium,450.8701369839895,23.936248488840192,160.13670680535245,SPARKLE
91.85146464764361,N,Medium,440.5625922431489,20.790928464165596,125.93511744702907,SPARKLE
91.42701874454953,N,Medium,450.9463486434668,25.472952446302823,119.68651830430429,SPARKLE
90.72333696915594,N,Medium,417.8626182628639,28.6160758222829,196.7342843230791,SPARKLE
99.6490850144218,N,Medium,484.86349673494624,20.28017099528909,194.8270563519659,SPARKLE
99.67131784174512,N,Medium,473.0374748073672,24.37039985715052,136.41179337792855,SPARKLE
95.30769411036782,N,Medium,400.3348837370846,21.294082173889766,184.9410684747945,SPARKLE
91.91038267503052,N,Medium,424.5961876829643,22.94071102504542,100.98882829678983,SPARKLE
90.15929432473773,N,Medium,453.3185337642883,21.751246467893754,186.9271811630325,SPARKLE
98.05458415703491,N,Medium,415.11005912925185,23.296514750674717,152.2192385939459,SPARKLE
95.13015505674313,N,Medium,422.5659508877106,23.837562511736277,106.79971713373128,SPARKLE
95.79754250223958,N,Medium,479.9805243700244,24.966370873682276,121.09796489967863,SPARKLE
92.5988822662478,N,Medium,465.61715227978976,26.649859974540075,182.45313004717298,SPARKLE
91.29337065033302,N,Medium,499.81457585146603,25.422480599719528,128.36306069748383,SPARKLE
91.47942481832393,N,Medium,483.3582630453277,29.201263215334087,197.9506865999811,SPARKLE
99.95412819266883,N,Medium,472.7749133397241,28.194285470814936,181.26151473076897,SPARKLE
91.90049187642337,N,Medium,403.21867727020424,24.77884843825252,193.47850107493196,SPARKLE
94.66953677808263,N,Medium,451.78294777142924,23.177581900268052,198.55529167126804,SPARKLE
91.7798275281942,N,Medium,417.68647008183723,23.82133037065025,131.80947881849093,SPARKLE
96.50014101448198,N,Medium,401.04890584776274,26.548121264682667,180.6711230703863,SPARKLE
94.28936535623549,N,Medium,455.9352370583839,25.594032227526803,137.25455387798146,SPARKLE
93.88762263961834,N,Medium,418.5882367702468,27.251845422969968,101.26795615620789,SPARKLE
94.82319035894842,N,Medium,465.0989640426989,21.658443770073717,170.76867860979746,SPARKLE
98.4846919641236,N,Medium,499.064757513863,27.29998037595343,154.9996458670046,SPARKLE
92.92981635858384,N,Medium,486.81697269833484,24.12660857922521,184.94165519995042,SPARKLE
97.1132278991172,N,Medium,445.10098236374847,24.001298872477772,137.51562459640132,SPARKLE
90.89050412310084,N,Medium,429.33840712719905,25.8961415953748,142.89793874864012,SPARKLE
98.58488294068954,N,Medium,449.62474812906623,22.739555317119766,118.24793737274872,SPARKLE
95.17397830795342,N,Medium,445.6692055724223,20.372711821635555,158.5997803662039,SPARKLE
98.58717713667026,N,Medium,488.33419931783067,28.69883200476986,177.9174201874476,SPARKLE
96.94098034586978,N,Medium,445.76181400772265,27.750563527893245,153.65306804123782,SPARKLE
90.87005928033719,N,Medium,419.710774003318,28.16913726183443,162.16343616329638,SPARKLE
96.0580391615326,N,Medium,409.6762358043951,27.029209442819557,117.48436324131072,SPARKLE
96.39987458379998,N,Medium,454.94994960370013,24.90084272876904,118.02803969476375,SPARKLE
90.86200038530775,N,Medium,423.6092336492719,23.600567756373184,113.06772174505096,SPARKLE
95.74134678582689,N,Medium,473.8399482848377,23.131929578650702,135.00476810560676,SPARKLE
97.64851166070272,N,Medium,498.0001715514953,29.371176194988543,178.82484267415327,SPARKLE
96.33068386523374,N,Medium,483.0194107196522,25.288533258039287,122.69532131028517,SPARKLE
93.71253111046599,N,Medium,406.36640781178266,28.694958581292756,160.05488491265797,SPARKLE
96.18587948782148,N,Medium,461.8728287390952,29.278391093115403,159.2073206432869,SPARKLE
99.69206625950144,N,Medium,430.77322723142726,27.576995233137346,152.91957134856156,SPARKLE
90.11155754472709,N,Medium,415.13316014082716,22.694806572254116,176.63621196225066,SPARKLE
90.90642480910248,N,Medium,404.493554180511,20.577549137661876,157.42211404324627,SPARKLE
92.10578695374238,N,Medium,449.44088574336166,26.966709449991516,158.25328080319773,SPARKLE
94.37268805086262,N,Medium,443.5554632735585,23.244926293760244,151.18536170618535,SPARKLE
95.36062835444422,N,Medium,444.11610621778715,20.20872324433342,174.47180561739765,SPARKLE
93.6551172857037,N,Medium,459.8148499492507,22.653993340221973,110.46722449311812,SPARKLE
93.4566680894231,N,Medium,468.249663346782,23.848385659381822,121.48879651360251,SPARKLE
95.47895918317691,N,Medium,489.1895646935341,29.682642828129257,104.27262823254443,SPARKLE
99.44366460669009,N,Medium,491.49886195398034,28.538995424013144,190.39339839274504,SPARKLE
96.02504099400457,N,Medium,451.26760061768556,24.91005943360117,145.02655758001376,SPARKLE
98.17092392267605,N,Medium,413.46095331605824,29.869221708185396,110.32344120627813,SPARKLE
94.4975332457445,N,Medium,415.2929910829882,24.38580022111709,147.4990835093981,SPARKLE
98.40548182698946,N,Medium,431.56762672297594,25.016513728403986,142.49512828201114,SPARKLE
98.35446195245146,N,Medium,490.0195949662679,24.312985096194858,129.46459394414236,SPARKLE
94.69798942358308,N,Medium,442.5933091930133,24.6993990360262,181.7973068567527,SPARKLE
99.45121424410384,N,Medium,463.2220761170744,22.4096217647983,122.48681019244664,SPARKLE
92.81547775494695,N,Medium,499.91469993207403,22.0141835724404,163.53163709065234,SPARKLE
82.32333257424727,N,Medium,485.01381789366553,24.100895051937467,155.62398529905857,SPARKLE
89.84057950664936,N,Medium,495.9543873449192,22.776909686175298,189.484252685583,SPARKLE
87.93469911085822,N,Medium,492.4516732373861,21.96702452923243,191.3363229950362,SPARKLE
88.7986684200552,N,Medium,421.20012614768865,20.823451875601297,162.7492376151689,SPARKLE
84.19054529979434,N,Medium,491.80043787296415,21.55090931986354,126.95023193584674,SPARKLE
88.6749579598027,N,Medium,467.785291224935,24.219380502887756,167.47222730760615,SPARKLE
86.93965775365474,N,Medium,472.12030144057337,22.883924863205948,199.39105028568787,SPARKLE
80.50378502893531,N,Medium,494.44641112824536,26.632031897134954,147.85558277975798,SPARKLE
86.23752093350573,N,Medium,433.34993109788473,26.173266999119832,103.5664843841618,SPARKLE
82.24796830915369,N,Medium,488.9473581835958,23.862786062902813,109.63510761216811,SPARKLE
81.01369759090929,N,Medium,400.5139956019527,22.876556125732638,156.123194913086,SPARKLE
80.6311161481393,N,Medium,444.07711729364183,27.444812827521716,164.8941446945645,SPARKLE
88.86228944611639,N,Medium,488.6481895543736,29.51268104764326,186.78307523897755,SPARKLE
89.27559359901402,N,Medium,477.94506168554096,21.170521982191044,170.84611028384396,SPARKLE
85.11072875194596,N,Medium,454.26461290909145,22.460799232492953,198.49939353625072,SPARKLE
83.21238093556813,N,Medium,402.1320142444137,28.395591847607257,179.80652863460134,SPARKLE
84.88383311958157,N,Medium,495.0324200268533,21.07072124916616,135.25637746588407,SPARKLE
80.55677676545002,N,Medium,418.51033617636574,27.130859547152216,138.93776644579165,SPARKLE
86.28432976590429,N,Medium,448.2372325661145,22.402907928664025,113.65226936504519,SPARKLE
82.01941300404528,N,Medium,453.8660820201861,27.48386799890595,123.76995817022785,SPARKLE
83.36425259408892,N,Medium,445.6713348827639,23.48028526084429,175.44081540206503,SPARKLE
81.72927747284021,N,Medium,482.0543679440071,24.985012057201715,152.13652554278497,SPARKLE
85.96280856094789,N,Medium,486.62985865655213,27.37774546371853,142.01100726274902,SPARKLE
83.97116835222131,N,Medium,455.03458355408077,27.282759487466016,113.40047061099362,SPARKLE
86.85638790214219,N,Medium,449.16136787950717,29.07098110556171,102.3363755193831,SPARKLE
89.55405442608381,N,Medium,470.11086379558463,23.15196365821474,169.1171929171753,SPARKLE
81.98857401588496,N,Medium,440.78813606575267,28.628450450771943,144.4354253666086,SPARKLE
85.26959563478229,N,Medium,457.2552417545541,24.82261295841078,115.22311252423461,SPARKLE
83.23452730462921,N,Medium,410.0088203201134,26.682029006582624,162.96351593353887,SPARKLE
87.22455613392059,N,Medium,400.07885983971437,23.19646490713829,171.85382034444928,SPARKLE
87.72379666530584,N,Medium,403.6261237743648,24.282251610879637,122.14422516486621,SPARKLE
89.32898341524395,N,Medium,434.1766784442258,21.670831380629327,136.91129384695353,SPARKLE
85.60221132453194,N,Medium,436.45005809501345,28.4280911661346,189.23448470547558,SPARKLE
89.90099257313585,N,Medium,466.26676608889846,28.288855704343256,175.33962994478705,SPARKLE
83.69180012707074,N,Medium,413.85408158825095,20.626628930722752,114.0725946453388,SPARKLE
85.42598366366862,N,Medium,427.2827632832899,28.438015640967034,149.58572163384417,SPARKLE
83.88728174635735,N,Medium,442.5837029094055,28.343248963698663,107.6724565661682,SPARKLE
86.91991756678712,N,Medium,495.4265955528097,27.769782436184485,157.037890015304,SPARKLE
87.61305707717851,N,Medium,430.32824603210526,26.647525719646058,190.1330856687534,SPARKLE
87.89275119950042,N,Medium,400.4584912712441,24.612631683409493,162.8652751445351,SPARKLE
85.62059610603889,N,Medium,490.2543954342261,21.19632016416593,108.8100251133333,SPARKLE
87.27093469259403,N,Medium,492.5801094191561,22.592854609139405,113.31129247222938,SPARKLE
80.83340763806538,N,Medium,422.9341776149118,29.416421843436876,104.3990903551657,SPARKLE
83.2113814858104,N,Medium,417.371341261037,24.785136500700677,106.70934023475829,SPARKLE
83.22904784345137,N,Medium,482.00518729292287,24.147503561554355,148.1426984639846,SPARKLE
84.65604544850926,N,Medium,499.74695795275,20.712468661053823,152.46171010248415,SPARKLE
81.87990111724919,N,Medium,435.6417593476856,28.49340897332037,191.23054594538024,SPARKLE
89.6639681624368,N,Medium,446.09908546400874,22.118374088194148,137.2158541662357,SPARKLE
82.87760893278464,N,Medium,450.070715473001,27.48754282157736,135.07855066782392,SPARKLE
85.61210180156534,N,Medium,419.52672843408607,28.42716018199807,198.51133575209312,SPARKLE
88.81920287425756,N,Medium,480.41332258375235,26.01953786367995,101.46497640978677,SPARKLE
85.64301098790935,N,Medium,457.0221074993041,26.497836007312106,139.06514970479705,SPARKLE
86.02619676148186,N,Medium,489.9674136813548,29.577835374450295,125.6581366391735,SPARKLE
84.39536377850902,N,Medium,407.449034192058,25.964073679347926,144.9642198516766,SPARKLE
82.339365865768,N,Medium,405.46094757450766,22.58869635724473,151.9679086589332,SPARKLE
89.42184189596568,N,Medium,416.2862475592745,21.819165762658372,161.86547584196092,SPARKLE
82.89340836824631,N,Medium,478.30883397771083,23.302505883561068,166.8744108270097,SPARKLE
87.58398975316815,N,Medium,434.1429545014866,23.797119135476528,124.22868157665754,SPARKLE
87.29260597186186,N,Medium,473.2183459917468,28.45966260809732,125.43862394139877,SPARKLE
84.55478800536798,N,Medium,449.39536493221897,28.42854422074042,136.45276881464991,SPARKLE
87.37861607331358,N,Medium,432.3048282999718,21.09394788470153,156.96785898008883,SPARKLE
89.28829981626134,N,Medium,441.8814905166445,29.59450236211207,118.3725893403512,SPARKLE
88.55850746340218,N,Medium,440.4405754713219,26.90545515703588,153.7848479136273,SPARKLE
87.17730230386104,N,Medium,406.29445184760044,29.2739828251911,169.07087977298073,SPARKLE
80.9195752413261,N,Medium,490.7468453522067,26.88423015024327,153.0584071098301,SPARKLE
87.0018946634719,N,Medium,470.30871342108776,23.18199685271552,104.2840685228276,SPARKLE
87.24018028869232,N,Medium,450.9358125542491,20.447900635027896,185.91833113054085,SPARKLE
87.1048143042682,N,Medium,453.7462232391936,21.019017676459207,197.8390312332788,SPARKLE
82.18782372778368,N,Medium,437.99350391908655,24.69244665396433,154.33699932334605,SPARKLE
81.6377466160877,N,Medium,464.32810845176596,20.73677891944325,188.59495375652367,SPARKLE
84.60035558842728,N,Medium,419.55713880123454,26.39533262086688,140.25599363670304,SPARKLE
86.62196508250142,N,Medium,497.84132963723005,25.350914159824438,196.89705257080422,SPARKLE
89.80536810181928,N,Medium,413.4136879252218,27.346017120351938,176.21991358691457,SPARKLE
83.33808542629316,N,Medium,465.23751079008264,27.405201556192445,185.36054905751038,SPARKLE
86.71853164776415,N,Medium,486.2821688303448,23.8795294442344,157.64791402754275,SPARKLE
85.35094354400158,N,Medium,449.17349280991306,28.93132031791897,125.07020237466678,SPARKLE
85.5216411594182,N,Medium,497.9186143712355,25.66701463551336,115.38955282353413,SPARKLE
83.256834605081,N,Medium,412.0365189936794,21.166980397229477,144.64374581914024,SPARKLE
89.58913012229756,N,Medium,437.3149911351727,22.945543794309952,136.835908935596,SPARKLE
89.54325938206912,N,Medium,415.02180710709,29.503114738246985,172.12157921906456,SPARKLE
88.430628167019,N,Medium,429.10626528212805,27.00186181402829,190.44801192807174,SPARKLE
86.71206229080347,N,Medium,476.096010243173,20.951392909275953,144.2198819348902,SPARKLE
81.36696928998106,N,Medium,408.0226765445663,27.190578409028443,145.84392564398655,SPARKLE
84.54802777182188,N,Medium,467.98733038741676,20.954967232611466,114.23061504618201,SPARKLE
89.53936407253508,N,Medium,459.5583899576056,24.89299898028874,197.8988122358569,SPARKLE
85.41112596803234,N,Medium,454.17006841664846,20.58747630355076,193.88095223659096,SPARKLE
87.28181839826301,N,Medium,466.935760814684,22.124948650186838,170.6173887356835,SPARKLE
89.4173576543153,N,Medium,413.22851964122674,23.111143619480888,116.85552718099612,SPARKLE
85.44032950435724,N,Medium,469.5185528641152,27.929253854557555,113.21850453124492,SPARKLE
86.6613154657329,N,Medium,463.46421990501796,20.928371817054387,120.16161129338799,SPARKLE
82.63717230818713,N,Medium,423.7017445895839,24.286097212641245,130.78957219981825,SPARKLE
81.06345582480155,N,Medium,491.8492640844422,22.479941721102534,196.05875448851066,SPARKLE
82.65911033311068,N,Medium,408.65790856565144,20.17132699684127,118.4549301151832,SPARKLE
85.90111779980889,N,Medium,480.1175224823618,27.65418982960872,129.52590509029724,SPARKLE
85.87624466910535,N,Medium,416.85803102625056,27.146370446552844,145.81130480322955,SPARKLE
83.37876361723288,N,Medium,436.2909036578761,28.23988615772654,146.46324464098154,SPARKLE
87.14068486943836,N,Medium,496.5523469519138,23.365685182568694,109.61684210461098,SPARKLE
83.31422745865598,N,Medium,422.041289347195,26.228460728733616,153.95675894190273,SPARKLE
83.35406219892619,N,Medium,403.77954539210043,26.80809938417893,123.21807675678308,SPARKLE
85.30092162692016,N,Medium,426.67091335538504,23.669293786296773,174.6980789587364,SPARKLE
76.42122078618719,N,Medium,446.65064768974673,24.39898990398938,168.85768890632508,SPARKLE
74.88870449401632,N,Medium,429.80849485335597,23.599347288226554,141.0066048546915,SPARKLE
70.03567404072737,N,Medium,465.02573251340647,23.550315315435295,198.35529157884025,SPARKLE
76.45335806690842,N,Medium,446.40958447098427,26.96596798409229,171.3011764797907,SPARKLE
75.92343797474071,N,Medium,404.7208330073763,23.721386903133375,103.83949827050368,SPARKLE
76.85757358254536,N,Medium,491.08201789096273,21.14751740415758,118.1310654250514,SPARKLE
78.3036516780256,N,Medium,411.36625067240124,26.43727412263899,114.6672765618414,SPARKLE
74.1278680705521,N,Medium,416.1954636393451,25.308492963557953,174.7218577537556,SPARKLE
70.34576728393822,N,Medium,490.10788332965035,27.608380487531708,132.6581611017654,SPARKLE
77.18620592772609,N,Medium,472.9000075713954,25.69203712622827,118.43978979848204,SPARKLE
77.22965269387645,N,Medium,433.30801571086033,26.691003584452886,119.8734623245484,SPARKLE
75.89696193586379,N,Medium,432.9787178600064,27.808823687330968,155.7991304611915,SPARKLE
71.60411736061731,N,Medium,467.4886885532759,29.939659897644834,168.2316269503379,SPARKLE
